,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,label
17765,0.605,"['Bing Crosby', 'Buddy Bregman']",0.6459999999999999,141173,0.163,0,3jWjxTkiSfGgH9ioasL0UR,0.0,0,0.0949,-16.614,1,Blue Room,9,1956,0.0716,142.019,0.627,1956,0
77800,0.0125,['Greta Van Fleet'],0.5529999999999999,266933,0.807,0,0iYBNrznkCwhN3xCmNVJpo,0.0022199999999999998,2,0.302,-5.805,1,You're The One,62,2018-10-19,0.0428,151.916,0.575,2018,0
96208,0.0243,['Madvillain'],0.578,118853,0.631,1,5jAvbp8kEnRPToi4Bzcvzt,0.0,9,0.0665,-6.518,0,Accordion,60,2004-03-24,0.309,96.33200000000001,0.716,2004,0
12331,0.0138,['Goldie Alexander'],0.74,388000,0.603,0,73vSSwwWwr3AEbu1OHdqY4,0.0009339999999999999,0,0.07,-10.487,1,Show You My Love,33,1981-01-01,0.0797,118.105,0.688,1981,0
38285,0.8290000000000001,"['Tony Jay', 'Tom Hulce']",0.307,265840,0.261,0,4YZIDUeLKfzMiYMYMXTZXx,1.21e-05,3,0.0781,-15.239,1,"Out There - From ""The Hunchback of Notre Dame""/Soundtrack",40,2001-01-01,0.0387,105.584,0.249,2001,0
115324,0.33299999999999996,['Barry Manilow'],0.606,236760,0.899,0,5FMXrphygZ4z3gVDHGWxgl,0.000102,7,0.0754,-6.412000000000001,0,Copacabana (At the Copa),59,2006-09-12,0.0758,116.735,0.66,2006,0
153550,0.809,['Alcoholics Anonymous'],0.616,850037,0.235,0,6cBZ0kCPPBac1IKBeApo0b,0.0,0,0.28,-18.508,1,The Back Slider,0,1939-01-01,0.965,71.914,0.623,1939,0
94721,0.03,['Tom Petty'],0.639,247600,0.621,0,4PJEK76V3A1S0XzZJuTWh7,7.59e-05,4,0.0863,-10.850999999999999,1,Love Is A Long Road,49,1989-01-01,0.0316,116.333,0.496,1989,0
147857,0.488,['King Crimson'],0.28300000000000003,285485,0.156,0,4p40m82QmgTMmBrNrmLvtL,0.024,9,0.126,-17.72,1,I Talk To The Wind (duo version) [Bonus Track],34,1969-10-10,0.0337,151.07399999999996,0.054000000000000006,1969,0
70383,0.315,['Mamamoo'],0.616,196018,0.833,0,5Z4aqpT39KpY8gbHoJWdou,0.0,3,0.175,-3.3139999999999996,0,Egotistic,68,2018-07-16,0.067,97.898,0.595,2018,0
124986,0.158,"['Kaskade', 'deadmau5']",0.672,283040,0.5920000000000001,0,62h4GYm6aTqS0dsfJtKYIX,0.00346,11,0.113,-7.189,0,I Remember,55,2008-06-03,0.0311,127.97399999999999,0.489,2008,0
114302,0.16899999999999998,['Intocable'],0.677,206400,0.742,0,7AM7gEehnVqElO1BD9h8dC,2.56e-05,8,0.23399999999999999,-7.6960000000000015,1,No Te Vayas,54,1996-01-01,0.027000000000000003,96.296,0.9540000000000001,1996,0
167077,0.249,['Otis Redding'],0.733,161573,0.39399999999999996,0,6hUozGJ8EPaUvqyOM0nxIk,6.19e-06,9,0.249,-9.867,1,The Happy Song (Dum-Dum),41,1992-11-06,0.03,99.787,0.792,1992,0
53980,0.0162,"['Gloc 9', 'Hannah Romawac']",0.7070000000000001,262560,0.552,0,3y9yjy3jfngNoC8WEZRtPS,0.00196,7,0.191,-6.983,1,Hinahanap Ng Puso,53,2003-09-01,0.0294,140.026,0.528,2003,0
29354,0.26899999999999996,['The Cure'],0.387,330000,0.3670000000000001,0,0L61rHjQNoXYZJeYW8AXbE,0.556,5,0.149,-16.847,1,Trust,32,1992-04-21,0.0304,150.197,0.27399999999999997,1992,0
22373,0.981,['Fred Mollin'],0.46,197040,0.12,0,61tnA1xJXS6SUJSXAS0mAN,0.573,7,0.107,-17.511,0,Beauty And The Beast,42,2002,0.0303,87.09299999999998,0.23800000000000002,2002,0
16152,0.29,['Don Toliver'],0.752,175297,0.7290000000000001,1,38HkYfvnhHLLB5Yaj2VpZg,1.27e-06,1,0.0783,-5.436,1,No Photos,67,2020-03-13,0.174,134.03799999999998,0.366,2020,0
65973,0.9670000000000001,['The Mills Brothers'],0.526,190187,0.146,0,6asO5XGerFnqLPWwK7xX1e,1.37e-06,7,0.284,-14.668,0,You Always Hurt the One You Love,23,1974-09-06,0.0614,139.672,0.434,1974,0
5957,0.0186,['The Magnetic Fields'],0.47100000000000003,142600,0.866,0,09YfILH3QY7POQbhBc7DNv,0.00296,7,0.11699999999999999,-8.019,1,I Don't Want to Get Over You,43,1999-09-14,0.0886,120.415,0.265,1999,0
96184,0.0961,['Modest Mouse'],0.523,272507,0.47700000000000004,0,5op53ANI4exiWqFHKuwWxd,0.000106,6,0.10099999999999999,-9.076,1,The World At Large,58,2004-04-05,0.0254,76.973,0.249,2004,0
50313,0.6509999999999999,['The Monkees'],0.5770000000000001,155200,0.496,0,4QmNKagfWbpv8hPYHFtvWk,0.000858,5,0.0846,-9.086,1,Early Morning Blues And Greens - 2007 Remastered Version,18,1967-05-22,0.0344,140.623,0.5429999999999999,1967,0
91474,0.992,['Billie Holiday'],0.36,209280,0.0815,0,2ACx6c851YfpUQygrASE6v,0.00103,1,0.107,-15.152000000000001,1,I Cover The Waterfront,36,1957-01-01,0.0385,75.859,0.205,1957,0
85627,0.151,['Alan Jackson'],0.5710000000000001,158627,0.818,0,2IY559smG7SXYk229NA2Vl,0.0,4,0.348,-6.539,1,Little Bitty,59,1996-09-30,0.0415,163.045,0.728,1996,0
117394,0.922,['Guy Lombardo & His Royal Canadians'],0.419,177888,0.204,0,4YRitiUf8VKY26TuZ3OyLo,0.366,3,0.384,-13.245,1,September in the Rain,3,1932,0.0372,62.678000000000004,0.475,1932,0
38751,0.24100000000000002,['Tha Dogg Pound'],0.679,284200,0.6940000000000001,1,1NtD3sTKz7HKH3fu0xsdjY,0.0,6,0.602,-3.4810000000000003,1,Cali Iz Active,44,2006-06-27,0.42200000000000004,103.305,0.674,2006,0
142889,0.00824,['Hot Chip'],0.774,347880,0.794,0,3RCj5fG55qjtmnEML1gpnA,0.00317,5,0.08,-4.4460000000000015,0,Over And Over,60,2006-05-22,0.0358,120.00200000000001,0.7240000000000001,2006,0
91223,0.731,"['Sarah Vaughan', 'Clifford Brown']",0.475,306133,0.365,0,6bgkRqGbBJJ9cnwj8S4CkC,0.0,9,0.309,-10.694,0,It's Crazy,23,1954-12-01,0.0378,78.531,0.46,1954,0
8449,0.21,['Эрнест Хемингуэй'],0.69,102400,0.10400000000000001,1,2f0AhMLaMA5JoZ7kMvEIzK,0.0,7,0.387,-18.496,1,Часть 131.2 - По ком звонит колокол,0,1940,0.9470000000000001,140.339,0.4970000000000001,1940,0
30730,0.17600000000000002,['Makaveli'],0.828,295560,0.863,1,0k7CbuiFzL3tTphTd4HcYa,0.0,7,0.35200000000000004,-3.6039999999999996,1,Life Of An Outlaw,46,2005-03-08,0.23199999999999998,91.079,0.8290000000000001,2005,0
102623,0.604,['Charlie Daniels'],0.61,203133,0.524,0,7FhdJfTDhArxjnRTIDleDi,0.0,9,0.0975,-8.474,1,Simple Man,42,1973,0.045,79.082,0.431,1973,0
65335,0.502,['Connie Smith'],0.45899999999999996,155333,0.499,0,47Thv0Aa75GPMRhZr8fxsY,0.0,9,0.245,-7.527,1,"Cry, Cry, Cry",18,1967-06-01,0.0359,128.127,0.703,1967,0
68519,0.11,['Sisqo'],0.6459999999999999,308093,0.619,1,7LjQ919WpNI1fcHcEQRtnU,0.0,5,0.18899999999999997,-8.349,0,How Can I Love U 2Nite,35,1999-01-01,0.0317,114.605,0.534,1999,0
108146,0.551,"['Sinclair Lewis', 'Frank Arnold']",0.72,191910,0.157,0,0mlrlLLSropd1wBkDc1Ckd,0.0,7,0.0971,-17.688,1,"Das ist bei uns nicht möglich, Kapitel 33",0,1935,0.943,120.994,0.40399999999999997,1935,0
137698,0.89,['Ben Webster'],0.637,216027,0.4320000000000001,0,6FF6THqxGsPXbX9ZFB2meZ,0.006229999999999999,7,0.0582,-9.763,0,Bounce Blues - 1993 King Of Tenors Version,12,1954-01-01,0.0356,125.575,0.657,1954,0
20108,0.0227,['Little River Band'],0.446,267262,0.449,0,5ETMCeceHpM4ESO3S9yXeD,0.0,0,0.218,-7.952000000000001,1,Middle Man - Remastered,29,1979,0.0271,138.501,0.37,1979,0
88468,0.9179999999999999,['Claude Hopkins and His Orchestra'],0.7040000000000001,167267,0.395,0,1QxCkn83XrQnUnY6WYR0SA,0.617,7,0.22399999999999998,-11.47,1,Shake Your Ashes - Live,2,1927,0.107,141.554,0.745,1927,0
69658,0.009859999999999999,['Sleigh Bells'],0.695,156760,0.8290000000000001,0,0b0v9MiKhNBbgxSYpMZTVg,0.00447,2,0.361,-4.1080000000000005,1,Riot Rhythm,42,2010-06-01,0.105,169.982,0.648,2010,0
84554,0.00203,['Beastie Boys'],0.914,157440,0.586,0,2tY1gxCKslfXLFpFofYmJQ,1.58e-06,6,0.0992,-8.435,0,Brass Monkey,64,1986-11-15,0.33,116.37100000000001,0.655,1986,0
48027,0.21899999999999997,"['GRACEY', 'Ruel']",0.807,208191,0.44299999999999995,1,4ticY1NEauYaMGosBnvCLE,0.0,2,0.105,-8.683,1,Empty Love (ft. Ruel),68,2020-05-22,0.284,120.109,0.525,2020,0
50681,0.9890000000000001,['Elton John'],0.456,260187,0.368,0,1Y4f6xLBVvmqndJEkm3Aih,0.0084,6,0.156,-10.692,0,Sixty Years On - Piano Demo,26,1970-04-10,0.027999999999999997,143.783,0.259,1970,0
149797,0.375,['Luis Enrique'],0.595,267693,0.581,0,31fgUJf2VBazZPGseEdsbZ,7.75e-06,5,0.0751,-10.574000000000002,0,Tù No Le Amas Le Temes,44,1989,0.0447,87.906,0.96,1989,0
105599,5.8299999999999994e-05,"['Billy Idol', 'Generation X']",0.387,227400,0.8859999999999999,0,7fJnj6rso7N95oztvsxrWD,0.275,4,0.21899999999999997,-6.981,1,Dancing with Myself - 2001 Remaster,55,2003-02-28,0.0617,176.426,0.757,2003,0
57981,0.515,['Eric Burdon & the Animals'],0.5539999999999999,198427,0.313,0,0Dwyn8t6pwkzOyo9OiqDnE,0.0239,0,0.105,-18.098,1,San Franciscan Nights - Mono Version,25,1967-01-01,0.0526,92.81200000000001,0.474,1967,0
139675,0.293,"['The Miracles', 'Billy Griffin']",0.7190000000000001,184253,0.5579999999999999,0,6l5SjeMODgu1UCYlmvnh7d,0.0020800000000000003,0,0.0883,-10.062999999999999,1,Do It Baby,30,1974-01-01,0.046,97.47200000000001,0.871,1974,0
124047,0.0332,['Montgomery Gentry'],0.655,192586,0.8370000000000001,0,0kJeo33oWW6Nx4tkUNPshJ,0.00223,7,0.111,-6.072,1,Hillbilly Shoes,48,1999-03-09,0.0355,115.93799999999999,0.708,1999,0
115879,0.0035700000000000007,"['Tyga', '2 Chainz']",0.838,214293,0.618,1,7Hk12JkCFwLO4s1jRGBS6s,0.0016600000000000002,9,0.132,-5.187,1,Do My Dance,61,2012-01-01,0.0805,153.95,0.746,2012,0
79746,0.831,['Roy Acuff'],0.484,159800,0.319,0,6M3Rbbb4MxILHeOgYl7RyD,0.0,7,0.27,-9.421,1,Blue Eyes Crying in the Rain,18,1938,0.0306,154.845,0.532,1938,0
31235,0.965,['Portico Quartet'],0.4,341880,0.245,0,6e65fH1wClamA2QPI5HUi3,0.9440000000000001,3,0.158,-14.345,1,Prickly Pear,59,2010,0.0338,164.165,0.268,2010,0
112883,0.00728,['Bad Brains'],0.21899999999999997,67293,0.922,1,0TrGNlBKj3oFBpUPurIhBU,0.00636,9,0.183,-10.731,1,Don't Need It,41,1982,0.07400000000000001,168.363,0.0968,1982,0
140196,0.218,['Supertramp'],0.423,309847,0.499,0,2V2vMp1KIyoUelGT2znztx,0.0005610000000000001,5,0.0834,-14.548,1,Take The Long Way Home,33,1979-03-29,0.0301,76.846,0.391,1979,0
150628,0.672,['Grupo Exterminador'],0.797,229427,0.779,0,3f5GoUW2Q1GXrJ6hVKvFMP,0.0,7,0.113,-6.808,1,La Yegua Y El Corvet,45,1997-01-01,0.163,116.83200000000001,0.887,1997,0
86032,0.426,['The Jackson 5'],0.725,177427,0.804,0,01gwPP2h3ajRnqiIphUtR7,0.000504,8,0.10800000000000001,-7.84,1,ABC,61,2000-01-01,0.0393,93.66799999999999,0.961,2000,0
53108,0.9079999999999999,['Martin Rev'],0.436,122267,0.18899999999999997,0,2MjVBH4HslEK092sAuTRg8,0.0,2,0.087,-16.202,1,I Heard Your Name,37,1995-12-14,0.0496,166.25099999999995,0.5720000000000001,1995,0
130625,0.327,['Elton John'],0.35200000000000004,298027,0.65,0,1JhwFgtWL1CB1qrjRO62wg,2.8899999999999998e-05,2,0.0867,-10.525,1,Rotten Peaches,36,1971-11-05,0.0391,145.217,0.639,1971,0
40811,0.985,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.387,22507,0.0273,0,6ND6AjUewpFMKQEYOFXjXM,0.18600000000000005,10,0.239,-23.034000000000002,1,The Firebird Suite: Pantomime II - Revised 1945 Version,0,1948,0.0562,67.53,0.28,1948,0
106401,0.669,['Ed Sheeran'],0.642,258373,0.289,0,1XpYodsD36XN7ygcdF7mJJ,0.0,9,0.18,-9.918,1,The A Team,67,2011-09-09,0.0367,84.99600000000002,0.40700000000000003,2011,0
118306,0.919,['Carmen Miranda'],0.773,169267,0.461,0,3TucuMnfxPqTrZvutDFWci,0.1,2,0.0426,-14.81,1,Diz Que Tem,0,1941,0.0551,115.16,0.9640000000000001,1941,0
53534,0.18600000000000005,['Los Tiranos Del Norte'],0.552,199837,0.496,0,5vhHAeK0rdm95eoJOf5ZPr,0.0,0,0.0602,-10.41,1,Extrana Manera,39,1999,0.0603,154.496,0.856,1999,0
89507,0.657,['Carmen Miranda'],0.62,175400,0.306,0,0OKA2XJxPmA46IsJeap7mz,0.777,2,0.109,-14.993,1,Dance Rumba,0,1937,0.14300000000000002,177.01,0.7190000000000001,1937,0
158530,0.638,['Wakin Chau'],0.604,284360,0.278,0,6SVcrjW5tkJ6646iv3Zp22,0.000234,2,0.29600000000000004,-12.251,1,讓我歡喜讓我憂,49,1991-12-03,0.0297,116.068,0.304,1991,0
143642,0.00677,"['Florida Georgia Line', 'Jason Derulo', 'Luke Bryan', 'Ricky Reed']",0.591,206960,0.7490000000000001,0,3Hs4ytyLFzB2HKk2ZSohko,0.0,8,0.195,-4.145,1,This Is How We Roll - Remix,56,2014-06-04,0.0293,132.08,0.595,2014,0
44526,1.43e-06,['Bathory'],0.23800000000000002,313467,0.8909999999999999,0,4vZncd47XS2xDp3MVBcoV3,0.0361,3,0.292,-10.402000000000001,1,Born for Burning,31,1985-01-01,0.0683,182.46900000000002,0.331,1985,0
91124,0.955,"['Lata Mangeshkar', 'Mukesh']",0.679,212821,0.322,0,525xIL8Mvl6kzyCkwQyoed,0.00473,5,0.136,-9.022,0,Jane Na Nazar Pehchane Jigar,10,1953-12-01,0.042,128.463,0.779,1953,0
108568,0.598,"['Joseph Kosma', 'André Popp', 'Marjane']",0.276,138880,0.387,0,0qdr0HVbMUaUWTvosZJodE,0.0,7,0.33,-10.261,1,Elena et les hommes (1956) Méfiez-vous de Paris (chanson),0,1939-01-01,0.0366,201.752,0.523,1939,0
1189,0.935,['Unspecified'],0.743,188387,0.44799999999999995,0,1GzTQl4nWaaEc1sEaYiFO2,0.188,7,0.138,-18.215999999999998,1,Tigrai Ballad,0,1951-01-01,0.0583,151.628,0.972,1951,0
154028,0.9620000000000001,"['Anton Bruckner', 'Bruno Walter', 'New York Philharmonic']",0.23,228773,0.27699999999999997,0,3lefAGrNRxRNcq21RZuy23,0.111,5,0.326,-13.591,1,"Te Deum, WAB 45: Fuge. In gleichem, gemäßigten Tempo - Tempo wie anfangs. Allegro moderato - Alla breve",0,1946,0.034,112.12,0.0396,1946,0
2484,0.17300000000000001,['The Dillards'],0.44299999999999995,246933,0.53,0,1aOmt5uPUx1GAY8gq0PLyN,7.79e-06,0,0.764,-14.103,1,"Buckin' Mul - Recorded at the Mecca, Los Angeles",16,1964,0.131,147.282,0.677,1964,0
123084,0.000178,['Gorilla Biscuits'],0.53,123707,0.9440000000000001,1,1izvrCbd0C75ScVDI6uVOl,0.00156,11,0.0529,-6.3210000000000015,1,Start Today,43,1989-07-14,0.0611,106.90799999999999,0.431,1989,0
26581,0.285,['Jan & Dean'],0.58,161933,0.745,0,1YuWQnoqG41s6ZVVAMQ8kq,1.04e-06,8,0.0364,-9.466000000000001,1,The Little Old Lady (From Pasadena) - Alternate Version,14,1964,0.034,145.889,0.941,1964,0
83935,0.615,['Randy VanWarmer'],0.583,241747,0.313,0,55wl56WlKI85UBNZoFxe9P,0.0,9,0.121,-14.36,1,Just When I Needed You Most,62,1979,0.0256,96.71700000000001,0.34600000000000003,1979,0
30673,0.44299999999999995,['Felt'],0.8059999999999999,225080,0.6970000000000001,1,4xykfP0D0SHznefjCK3Ezm,0.0,6,0.16,-6.03,1,Dirty Girl,43,2005,0.163,83.98700000000002,0.8959999999999999,2005,0
113714,0.000638,['Soda Stereo'],0.536,212747,0.7490000000000001,0,2lpIh6Gr6HYjg1CFBaucS5,0.555,2,0.272,-6.392,1,De Música Ligera - Remasterizado 2007,71,1990-10-09,0.0282,124.235,0.7959999999999999,1990,0
27607,0.877,"['Loretta Lynn', 'Conway Twitty']",0.535,160555,0.379,0,4iLPtQienukI7Duy4PsV3H,0.0133,11,0.225,-10.745,1,As Soon As I Hang Up The Phone,26,1974-01-01,0.0428,82.43299999999998,0.479,1974,0
101729,0.562,['Nat King Cole'],0.428,156547,0.408,0,16sa7c9Ou2nQDfDxmCh3XG,0.0,3,0.0482,-10.242,1,I'm Gonna Sit Right Down (And Write Myself A Letter),38,1964-01-01,0.0413,125.90100000000001,0.695,1964,0
84550,0.122,['Beastie Boys'],0.7120000000000001,246933,0.691,0,5qxChyzKLEyoPJ5qGrdurN,0.0,8,0.0538,-8.157,1,No Sleep Till Brooklyn,67,1986-11-15,0.128,97.022,0.742,1986,0
58863,0.496,['James Taylor'],0.7709999999999999,217813,0.5760000000000001,0,42yxJF77RSu5iIfDjk7qZw,2.15e-05,0,0.0936,-12.13,1,How Sweet It Is (To Be Loved By You) - 2019 Remaster,23,1976-11-01,0.0572,108.602,0.777,1976,0
54686,0.0187,['Planetshakers'],0.51,244333,0.937,0,5uj2wWw0gnNqkVqGNWbGrf,0.0,0,0.6809999999999999,-4.979,1,Nothing Is Impossible (Featuring Israel Houghton),56,2011-06-28,0.0821,141.975,0.539,2011,0
94671,0.888,['Kate Bush'],0.353,214000,0.113,0,6FN08oB3MT2BxYIJoR1CZ5,4.77e-05,8,0.121,-18.752,1,This Woman's Work,48,1989-10-16,0.0399,128.304,0.16899999999999998,1989,0
109969,0.9940000000000001,"['Claude Debussy', 'Walter Gieseking']",0.39299999999999996,315629,0.00464,0,6hEkVqUpCht97cUrJ2hI0w,0.8490000000000001,1,0.0972,-30.493000000000002,1,"Debussy: Suite Bergamasque, L. 75: III. Clair de lune (Andante très expressif)",7,1953,0.0455,134.285,0.0823,1953,0
169834,0.23,['BRELAND'],0.883,158329,0.299,0,6jGyDvL1Rf4XfwTb25o1HN,7.62e-06,2,0.162,-8.382,1,My Truck,68,2020-05-22,0.105,136.982,0.55,2020,0
69334,0.000596,['As I Lay Dying'],0.371,284107,0.972,0,0RAqGFqsW6moDVpJw4ky8c,9.779999999999999e-05,5,0.172,-5.055,0,I Never Wanted,43,2007-08-21,0.0969,138.095,0.133,2007,0
93337,0.14800000000000002,['Lou Rawls'],0.691,266200,0.718,0,6OylYIXrIH2E3hgg7Dqz5M,4.71e-05,2,0.10800000000000001,-8.457,1,You'll Never Find Another Love Like Mine,60,1976,0.0317,110.62100000000001,0.934,1976,0
141767,0.41200000000000003,['Los Invasores De Nuevo León'],0.8059999999999999,172373,0.28300000000000003,0,0rBDRpFKDdZyvnbbLJQmgG,1.27e-05,3,0.13699999999999998,-14.635,1,Derrotado Corazón,42,1995-01-01,0.0415,102.94200000000001,0.8540000000000001,1995,0
94953,0.0013800000000000002,['The Black Crowes'],0.41100000000000003,322640,0.978,0,217a9W3cZ3ur40RFQW2pTo,3.97e-06,10,0.0782,-3.801,0,Remedy,58,1992-01-01,0.0532,160.47799999999995,0.353,1992,0
106429,0.327,['Jason Isbell and the 400 Unit'],0.474,231884,0.556,0,4mBYupeEa1e5Ep2HU7xToZ,0.0,4,0.111,-10.125,1,Alabama Pines,57,2011-04-12,0.0314,100.26100000000001,0.258,2011,0
103288,0.929,['Raffi'],0.703,148867,0.0945,0,5Xhq7E4NVsp04W3m5FgcBB,0.0022199999999999998,1,0.10099999999999999,-18.392,0,Thanks A Lot,44,1980-01-01,0.0346,110.85799999999999,0.377,1980,0
39765,0.12,['Quinn XCII'],0.826,203500,0.504,1,28P6Cr4NvWmCrFj2hH66dU,0.0,0,0.14800000000000002,-6.026,1,Bootleggin',54,2016-03-11,0.052000000000000005,123.96700000000001,0.47600000000000003,2016,0
53148,0.9570000000000001,['Jewel'],0.5379999999999999,176693,0.134,0,46HwRRPp1rrrRTItXh21Ed,0.0,11,0.115,-14.115,1,I'm Sensitive,35,1995-02-28,0.0359,110.069,0.691,1995,0
122661,0.0424,['Fishbone'],0.376,390067,0.904,0,0vyJfb5merhL1NtmrucJaH,0.00036899999999999997,1,0.0899,-5.061,1,Party at Ground Zero,38,1985,0.22,196.813,0.888,1985,0
61621,0.14300000000000002,['Nelly'],0.7709999999999999,239640,0.7909999999999999,1,5rg2pqiVhHgTW477SsuhDC,0.0,11,0.29600000000000004,-4.232,0,Na-NaNa-Na - Album Version / Explicit,40,2004-11-14,0.115,89.84700000000002,0.461,2004,0
52948,0.903,['James Taylor'],0.484,225973,0.113,0,2dBOatuBZV3zYngZLAEbrv,0.0,0,0.727,-19.254,1,Secret O'Life,34,1993-06-30,0.0384,96.751,0.204,1993,0
130501,0.555,['The Guess Who'],0.513,293800,0.8320000000000001,0,3WWi5DS9mnf9u9dgx5KntP,2.8100000000000002e-05,1,0.31,-8.697000000000001,0,No Sugar Tonight / New Mother Nature,34,1970-01-01,0.0447,101.18799999999999,0.519,1970,0
25215,0.977,['Vinayakrao Patwardhan'],0.45899999999999996,196993,0.261,0,1Qtk58euhst5JkDUtu4Ykj,0.937,6,0.253,-16.439,1,Aashi Nate Hi Charuta,0,1950-10-09,0.0637,72.991,0.574,1950,0
155395,0.47200000000000003,['Billie Holiday'],0.6459999999999999,184360,0.253,0,0g8d2keFmQKFWWy8dS1dFp,8.51e-05,2,0.273,-14.005,0,Baby Won't You Please Come Home,20,1959-07-01,0.0685,86.975,0.34600000000000003,1959,0
162569,0.9359999999999999,"['Jaganmoy Mitra', 'Utpala Sen']",0.45299999999999996,170347,0.377,0,4FYorq0flf5mxTgk2RpmAt,0.00924,4,0.146,-10.567,1,Kamalnayan Wale Ram,0,1947-12-01,0.0572,96.175,0.585,1947,0
106934,0.00548,['Steve Lacy'],0.784,118393,0.5539999999999999,1,4riDfclV7kPDT9D58FpmHd,0.254,7,0.0995,-6.4170000000000025,1,Some,65,2016-10-31,0.03,104.01,0.634,2016,0
17245,0.8270000000000001,['Hans J. Salter'],0.16899999999999998,92940,0.465,0,1ieLNzZM1F6ipEp9IUzFZa,0.89,10,0.166,-10.335999999999999,0,The Prince Who Was a Thief - Main Title,0,1951-01-01,0.0395,147.66,0.183,1951,0
121258,0.149,['Faces'],0.483,325400,0.79,0,3LgBgR8bWBlPkskCYgw5IF,0.0022199999999999998,0,0.235,-7.932,1,Bad 'n' Ruin,41,1971,0.0311,103.609,0.848,1971,0
130403,0.478,['Jerry Jeff Walker'],0.677,263040,0.255,0,79ny7S4HMydnXkXWGS78qw,0.0,7,0.0734,-15.735,1,"Ramblin', Scramblin'",31,1969,0.0404,109.478,0.727,1969,0
140556,0.0399,['Midnight Star'],0.7909999999999999,307817,0.713,0,0R7pPCjKgC8ZOEUr2E8D9B,1.86e-05,7,0.0528,-10.183,0,Wet My Whistle,32,1983-01-01,0.0334,113.85600000000001,0.9620000000000001,1983,0
161354,0.0374,['Ashnikko'],0.9279999999999999,177866,0.392,1,7g7w2WUpLcqsqH2M9XR7ZF,0.0,3,0.107,-7.537000000000001,0,Working Bitch,69,2019-07-12,0.0563,102.023,0.45399999999999996,2019,0
136905,0.988,"['Robert Schumann', 'Maryla Jonas']",0.627,125587,0.00328,0,31qEwRphYbhctken413Vgs,0.94,7,0.14,-18.227,1,"Kinderszenen, Op. 15: 13. Der Dichter spricht",0,1946,0.124,128.21200000000002,0.111,1946,0
6579,0.9790000000000001,['Nine Inch Nails'],0.45799999999999996,304853,0.36200000000000004,0,586rOcAzOHkpJTA4POqO2c,0.494,5,0.11900000000000001,-10.043,1,Right Where It Belongs,44,2005-01-01,0.0305,139.879,0.223,2005,0
20013,0.22699999999999998,['Whitesnake'],0.379,313160,0.555,0,6NfvFC54KQswlIWfCETnKD,6.78e-05,9,0.171,-12.187999999999999,0,Ain't No Love In The Heart Of The City,25,1978-09,0.0415,131.611,0.736,1978,0
75587,0.813,['Whitney Houston'],0.59,232267,0.335,0,4JPDPdPodOHkdRAMSrO7X6,2.0600000000000006e-05,11,0.0886,-10.66,1,I Believe in You and Me - Record Version,34,1996-11-27,0.0396,123.94,0.129,1996,0
131109,0.5489999999999999,['Binomio de Oro'],0.708,182667,0.6829999999999999,0,0ygLXSi4wzDsJNBUTGezsg,0.0,0,0.0847,-3.6639999999999997,1,La Creciente,50,1976-09-15,0.0879,146.672,0.966,1976,0
119569,0.815,['Dean Martin'],0.648,128573,0.23800000000000002,0,2iCo4S5QtbU7l86klZPvGY,0.0,3,0.0441,-10.0,1,Just A Little Bit South Of North Carolina,11,1954,0.0774,144.732,0.768,1954,0
164317,0.584,['Jr. Walker & The All Stars'],0.655,150760,0.7759999999999999,0,62yuifQgxQo0czn9Pt26po,0.276,2,0.0555,-7.734,1,Cleo's Back,22,1965-01-01,0.0292,102.148,0.938,1965,0
75077,0.0462,['Sam Phillips'],0.698,181107,0.5,0,1101DfjFvPkPdIpUcmWvee,3.65e-05,11,0.0841,-11.616,0,Where The Colors Don't Go,33,1991-01-01,0.0275,116.059,0.6990000000000001,1991,0
79775,0.285,['Benny Goodman'],0.522,131107,0.34,0,552vLVm59480hKNAqR7ymP,0.8170000000000001,5,0.547,-19.385,1,I'm Coming Virginia - Live,11,1938,0.20600000000000002,101.06200000000001,0.5720000000000001,1938,0
60404,0.000576,['Madonna'],0.639,318573,0.6759999999999999,0,18hiT7VEeP2XJrVWizpDMk,0.434,11,0.26,-11.168,0,Erotica,42,1992-10-20,0.061,101.956,0.231,1992,0
7820,0.125,"['GoldLink', 'Gucci Mane', 'Brent Faiyaz', 'Shy Glizzy']",0.752,240375,0.705,1,5geeTRRcsIg0MS5TvtBtHU,0.0,1,0.0919,-4.893,0,"Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)",61,2017-06-22,0.138,129.966,0.6940000000000001,2017,0
88470,0.574,['Marty Murray'],0.659,159667,0.444,0,1RoG96lWF9sQbUSQusM5Wh,0.0007509999999999999,7,0.11,-9.874,1,Tequila Sunrise,0,1927,0.0299,119.929,0.513,1927,0
153655,0.995,['Victor Lane'],0.5760000000000001,183347,0.0791,0,1usI1iudeAN6co7KuukTTl,0.888,10,0.107,-21.118000000000002,1,Paris: Paris: Let's do it,0,1940,0.203,169.34099999999995,0.6679999999999999,1940,0
89465,0.882,"['Billie Holiday', 'Teddy Wilson']",0.65,167560,0.242,0,4uwCYEbxypoEGnEFPMyBBU,3.7000000000000006e-06,0,0.25,-12.218,1,My First Impression of You (with Teddy Wilson & His Orchestra) - Take 4,7,1937,0.0512,103.179,0.619,1937,0
